tweet_id	tweet_text	label
200926	@prensacom A ver, el ladrón dijo: Me escondo detrás de esa palmita en el Towerbank. Espero pacientemente a q llegue un carro q pueda tener una laptop con datos valiosos del Covid19. Me desplazo con sigilo, rompo la ventana sin q me vean o graben. Corro y la vendo a los rusos.QRobo pa raro.	Self_reports
300635	"""Hasta ahora, he construido el indice con búsquedas de: """"fever"""" (fiebre), """"dry cough"""" (tos seca) y """"symptoms"""" (síntomas). https://t.co/2jtelMfMzQ Me gustaría que colaboraran conmigo. Qué otras búsquedas en Google asociadas a los síntomas del #coronavirus haría la gente?"""	non-personal_reports
105625	💠 Esta es la razón por la que la COVID-19 hace que perdamos el olfato y el gusto https://t.co/AckjFEVmCI	Lit-News_mentions
300253	ENCUESTA Si Diosito elimina el Coronavirus COVID19 ¿Cuál de las siguientes promesas están dispuestos a hacer? 1. Hacerle barra a Emelec 2. Aceptar que Maradona fue mejor que Pelé 3. No tomar café o 4. Tener más fé	non-personal_reports
100253	#Coronavirus| Secuelas del covid: el Cullen brindó datos parciales de su estudio ►https://t.co/yUPopIGpYB https://t.co/taVP7gaBC5	Lit-News_mentions
301267	Las Jordan de Aliexpress no producen efectos secundarios, no son hipotéticamente capaces de dejarme estéril, causarme muerte súbita, parálisis, mielitis transversa irreversible o daños neurológicos. Creo que existe una gran diferencia. Digo yo, no sé.#COVID19 #coronavirus	non-personal_reports
100704	Sin duda alguna-&gt;“La obsesión por el producto interior bruto ha tenido efectos negativos sobre la felicidad, la salud y el medioambiente” https://t.co/AS2BZYx9Sl #economía #COVID19 https://t.co/JLeCEFnz13	Lit-News_mentions
100333	Si presentas los siguientes síntomas: fiebre, tos, dolor de garganta o dificultad para respirar, envía un SMS al 51515 con la palabra COVID19 y responde las preguntas, a fin de no saturar los hospitales y centros de salud. #QuedateEnCasa #PrevenirEsProteger https://t.co/Yax9vhKIFm	Lit-News_mentions
100175	#Ojo Estos son los días que UV aplicará examen de admisión tras el #covid19 #IR https://t.co/qvewXEOLiu	Lit-News_mentions
201559	Me acaba de llamar mi EPS a darme el resultado de la prueba PCR para #COVID19Salí NEGATIVOLa prueba me la tomaron el martes al medio día, sorprendentemente solo pasaron 4 días.Ahora a continuar con los protocolos, estos si funcionan!!	Self_reports
103461	Protección de datos: petición médica para que la 'excepción Covid' perdure https://t.co/HMXy3JcytU vía @redaccionmedica	Lit-News_mentions
101463	¿Exagera la aplicación alemana de rastreo de COVID-19 con la protección de datos?https://t.co/pKwM4awz04	Lit-News_mentions
300365	@bicho_pumita @ventadir @QuotesforGoal 300k muertos que fallecieron de enfermedades oportunistas y que nada tienen que ver con el tal coronavirus que ningún país en el orbe ha aislado ni secuenciado. No te parece extraño? A mí sí. Y no dicho por mi si no por especialistas.	non-personal_reports
302233	"Todos con amigos en juntadas y yo acá con fiebre,dolor de cuerpo,garganta,rodilla,ganas de vomitar,mareos, a punto de desmayarme .No se si solo es una gripe,voy a tener coronavirus o según mi vieja ""estaré embarazada"""	non-personal_reports
301191	En mi semana de cumpleaños tenía dos conciertos pero el coronavirus me arruinó todo el mes, suerte nivel yo	non-personal_reports
301894	acabo d leer q una dieta q estaba haciendo te puede dar dolores de cabeza, fiebre etc dios y yo flashando q tenía coronavirus q hija d puta	non-personal_reports
103554	No bajemos la guardia frente al #Covid-19 Un nuevo estudio muestra mayor gravedad de los efectos del coronavirus en personas con #diabetes. Aquí tenéis la información https://t.co/fSAF4cMkPg #diabetesp https://t.co/ZP6ACrF9JL	Lit-News_mentions
200606	@jmmulet Error. Yo no me pienso vacunar. Los efectos a largo plazo no los sabe nadie, y no voy a hacer de cobaya humana. No me preocupa contagiarme, porque  no conozco a nadie a mi alrededor que haya muerto de coronavirus, pero sí a decenas que lo han pasado como si nada. Me arriesgo.	Self_reports
300086	Seamos realista, si te infectates de COVID19, de alguna manera NO SEGUISTES los lineamentos o recomendaciones. Yo aún no me infectado, porque siempre sigo disciplina militar en todo.	non-personal_reports
300814	Le dije a marce, parece que tengo coronavirus, y me dijo..  - bueno, anda a internate  JAJAJAJA para un poco, preguntame si tengo fiebre algo	non-personal_reports
300911	No salgas de casa si has estado en contacto con una persona enferma o tienes síntomas de COVID-19 como fiebre, tos, fatiga, pérdida de apetito, falta de aliento y dolor muscular. En caso de tener que trasladarte a un centro de salud, usa mascarilla médica. #DisciplinaParaVolver https://t.co/i5iIU15ktP	non-personal_reports
102624	"@cuartinara Pobres abejas 🐝se debe ser responsable con el uso de venenos, porque ante esta noticia, mi vecino aplicó ""gramonxone"" un potente herbicida en estos tiempos de Covid19. Qué no crezca la paranoia!"	Lit-News_mentions
300175	"tenía 12 años cuando ""peleaba"" asi con mi hermana, de tirar tantos manotazos se me alargaba los brazos"	non-personal_reports
302410	Si vivís juntos y aún tienes ganas de casarte después de luna de miel forzosa... fueron felices y comieron perdices con alta probabilidad 🥂 pero si hay borrascas, aún estás a tiempo entonces 😉🌈Coronavirus: ¿Tengo que cancelar mi boda? https://t.co/poiDnBXREk	non-personal_reports
200632	Soñé con el 🐷 y el sueño era que estábamos todo el día juntos, se nos pegaba el Coronavirus y me llevaba a la clínica, y el doctor decía que ya no había nada más que hacer conmigo, que me iba a morir. Me moría ahí mismo 👀	Self_reports
103509	Solo 0,00001% de los vacunados contra el covid-19 en el mundo presenta efectos secundarios - El Nacional https://t.co/pNdQEOW2Hh SignUp HiPeople♫ https://t.co/hJPueGlqNl	Lit-News_mentions
301550	Después de una semana de intenso sufrimiento, dolores de cabeza, hemorragias, diarrea, fiebre y un paro respiratorio, acaba de fallecer el Covid-19 al perder la batalla contra Álvaro Uribe.	non-personal_reports
100388	En qué se diferencia la pérdida de olfato y gusto por coronavirus de la provocada por un resfriado https://t.co/4OHAoCyypZ	Lit-News_mentions
100040	PIB de EU se contrae 4,8% por efectos del coronavirus https://t.co/E9Nil7jysi https://t.co/pfDzWCHSi0	Lit-News_mentions
102387	@DanteForesi Los Primeros casos de Gorilas Libertarios con Covid-19 #JuntosxElContagio #PROmotoresDeMuerte https://t.co/MzgaCxnYcW	Lit-News_mentions
104538	El coronavirus remueve los cimientos de las inversiones sostenibles: la incertidumbre y la resiliencia ganan posiciones https://t.co/aYfkxF9KZq https://t.co/9NfKtY74Qu	Lit-News_mentions
101908	"🎥COVID Y MASCOTAS: ¿PERROS Y GATOS PUEDEN CONTAGIARSE? 🐶En el ciclo ""Vete a la Cucha"" del veterinario Sergio Gómez, nos aclara qué sucede con nuestros compañeros y el coronavirus.🗞 Más información en https://t.co/M23SiqsayV https://t.co/HoLb6XCOXm"	Lit-News_mentions
102600	Estaba con fiebre y me hicieron los test de coronavirus.  Por suerte di negativo, que susto tenia encima 😓 https://t.co/9A01kVEJwW	Lit-News_mentions
102489	Plácido Domingo da positivo por #coronavirus. El  y su familia están en aislamiento, aunque tienen buena salud, el compositor experimentó episodios de fiebre y tos. Más detalles: https://t.co/fNxTV5Z1l7 #Espectáculos #QuédateEnCasa https://t.co/5buAtVwafm	Lit-News_mentions
105450	😯 INTERESANTE: El ingeniero #AlfonsoGarcía, creador de productos como el “Biotiquín”, dice tener la cura contra el COVID-19 💊 Aquí los detalles &gt;&gt;https://t.co/tDOxi2eyWy	Lit-News_mentions
200137	Esto del covid ya me tiene estresado, hoy iba por la calle y tenía dolor de cabeza y lo único en lo que pensaba era que tenía coronavirus	Self_reports
200464	En estos días se está hablando mucho del #pasaporte #COVID19 Y yo, tengo unas cuantas preguntas que, me gustaría me respondiera alguien que lo tenga claro:1. Con #pasaporte podremos viajar sin restricciones?2. Siendo poseedor de este pasaporte, se está libre de COVID?1/2 https://t.co/7U4J8Gll5H	Self_reports
100803	La tradición «Yewei» (gustos salvajes en chino),  podría tener relación con la propagación del Coronavirus https://t.co/W0j8Dto01u	Lit-News_mentions
102141	No tengan covid-19 amigos, jamás en mi vida había experimentado un dolor de cabeza tan horriblee (y eso que yo experimente la enfermedad de manera leve, por así decirlo)	Lit-News_mentions
101188	Invita IMCUFIDET a videoconferencia “Efectos del COVID-19 en el deporte” https://t.co/sAEzUW4o8K https://t.co/hCHppFkWCp	Lit-News_mentions
100372	Huarmey: Este viernes 975 adultos mayores de 80 años recibirán su primera dosis contra el COVID-19 https://t.co/ZbsadprVdn a través de @AncashAlDia | Portal de Noticias	Lit-News_mentions
105504	¡ÚLTIMA HORA!Uefa se está planteando suspender la Uefa Champions League por un tiempo por el Covid 19 y su rebrote fuerte en Europa, malas noticias regresa el dolor 😩😩#COVID19 #ucl #FelizMartes https://t.co/Q3pwyVsuBN	Lit-News_mentions
200832	Problemas del coronavirus? Tengo 3 días que no tengo la menor idea de qué sabor tienen los alimentos🤦‍♂️😅	Self_reports
101635	Un gato es el primer animal en el Reino Unido confirmado positivo por covid-19 #Coronavirus #Gatos #Inglaterra - https://t.co/S2ga3Fzue2 https://t.co/NKCrqX5QDE	Lit-News_mentions
100775	📣 Esta es la razón por la que la COVID-19 hace que perdamos el olfato y el gusto https://t.co/9WW0SbZ9pv	Lit-News_mentions
