tweet_id	text	label
1080298435545387009	@JediPug1 @david_modders That's what we do too! My 10 yo and I spent all summer quoting it to each other!	0
965675429054042112	@lillian346 @duggan_lauren @AngryBritain ‘Jobs like that’🤦🏻‍♀️ My eldest has worked at Mcds since she was 16. FT studying A levels still worked. Now at uni and still working. Just bought her first house. Not bad for a 19 y.o. burger flipper on more than min wage. Oh and she wants to be a teacher hence Uni.	0
677553966687850496	Ok, don't know what he's talking about,but my11yrs old nephew tweets like a Pro! #polls #NextAchievementToBUnlocked  https://t.co/uEIfoXU0eh	0
946507502983827456	@aaroncarter I want my first time seeing you to be in Grand Rapids Michigan. I missed you on my birthday. Feb. 15.	0
715050032181940224	Looking back how I've become a LizQuen Fan surprise me ENRIQUEGIL AT 24#DolceAmoreHopiaNoMore	0
777599949219307522	Love knows no age. You can love at 15, at 40 at 60... Love always finds you,when you least expect it..and thats when you should embrace it.	0
1045033105000747010	Join us for our 50th Anniversary Conference on October 20th! Dr. Dennis Sumara &amp; panels of alumni &amp; faculty will discuss the topic teachers as change leaders as we reflect on our past, &amp; look towards the future. https://t.co/2yo2RXAcjR#QueensEduc50 #QueensEduc #QueensHOCO2018 https://t.co/luIj0az9LT	0
588002627717353473	GottaGoWe finally get together and you tell me you anit got no job and you still living at home with ya mom at the age of 30  GottaGo	0
960594971857440772	my birthday is February 12 , I'm not putting it on here so y'all mf's better remember.	0
878437331598020608	@justinbieber it's my 20th birthday today and I'm stuck in hospital can follow me please? 8days till Purpose Stadium Tour I can't wait	1
825539061368647680	im comin hard for my 20th bday, ima be a whole diff bitch	1
1000156659593949184	if i had to describe 13 y/o me in one photo it would be this https://t.co/WBRRbhQsoK	0
608040665000374272	Happy birthday shelbs! I hope you have a wonderful 18th birthday!💕🎉 @omgshelbyy	0
683532003346526208	12 years old #domain for sale: https://t.co/L87dFW75vW	0
641775973105565696	Seriously ? Federer wins best-of-5 set match in less than 90 minutes? Effortless, at 34.	0
796789158450724864	21 years old and for the first time in my life I just bought drink without being ID'd 😁😁👌🏼🎉	1
862077273368875008	Wife seeks dissolution of her 14yrs old marriage over husband’s excessive sex reque... https://t.co/mHZlfSaawx Dani Alves Juventus NASS	0
815266609535270912	Only 9 more years till I peak at 30	1
540784768862785536	Never thought at 20 years old I would have fell in love and had a baby.	1
657110923862118400	I would love it if @Drake did a birthday remix for my 20th😍	1
941399403100823558	when you’re asked if you’re 18 years old or younger ☹️	0
833274183161294849	My 44 years old mama. Masih cantik. Cantik dari i okayy. 😬 https://t.co/GfORto89Ib	0
1094269825734434816	Happiest 21st Birthday, Donny! 💖 @donnypangilinan https://t.co/liIbGkPlj6	0
762673822189363200	@3ZeroLelouch once you turn 26 you're washed	0
728987896917667840	If you were wondering what #BlackGirlMagic looks like at 91 years old #CicelyTyson #HowardU16 #BlackGirlsRock https://t.co/6KEQFt4wYA	0
999411652859781120	Study shows that life satisfaction peaks at 69. That explains a lot.	0
292292056292945920	@loveBugg417 Hell being grounded at 17 is ridiculous	0
666978926745489408	Okay but why is no one mentioning the fact that Michael will be 20 in 2 DAYS	0
858891271477239808	@josephcaptures I just unfaved this because the likes are at 69	0
807719610334281728	"For my bday my mom bought me Budweiser 55 &amp; I was like wth!? &amp; she said ""so you won't get fat!"""	0
722452941513183234	Happy 21st birthday, DJ! We love you!!! Thank you for coming!😘 @imdanielpadilla @Estrada21Karla #DJPBenteUno https://t.co/k2Z0PlBD2j	0
683456329680289792	When someone mentions Calums 20th birthday ☹️ https://t.co/zGzWeujWly	0
645647241865240577	-` @Harry_Styles ´-ℋ, THANK YOU for always making me smile. My birthday is in 28 days, make this the best one yet &amp; FOLLOW me? ILY!-29,758	0
820067040799195136	few months shy of 21 years old and i just realized it's nunchucks and not numchucks	1
1134165637335588865	Koffee 19 years young, buss under 1 year and is now writing for Rihanna. Big like 🏠	0
596028361316544512	@Turnbulnator Seriously? I'm grateful that at 21 social media didn't exist sparing me from forever be judged for having been young once.	0
742024177281052672	Can't wait until we turn 18 this week😝🎉🎁🎉 @ashleygattis14 @___Miranduh___  Happy BirthWeek y'all😘	1
1127947432837419008	Pics via Robert Piatkiewicz show how False River continues to rise. At left, his beagle, Bailey, keeps watch on Sunday. By this morning, Bailey's dry land was gone. Level currently at 19.7'. Piatiewicz says at 20', he would have to leave. Nearby condos already flooded. #LAwx https://t.co/kP5utN0bSZ	0
845455813342826496	BRUH I THOUGHT LEBRONS 50 SOME GAME AGAINST THE RAPTORS AT 20 WAS UNTOUCHABLE, BOOKER HAS 64	0
904533628738260992	Tomorrow will put me at 45 hrs this week and I went to school for 12 hours too, im stressed tf out but it'll be worth it later I guess	0
1062997705625022471	@adamcbest I am 37 years old &amp; kids were doing this when I was in high school. This problem has always existed. It's just now we have the internet and various platforms for these morons to amplify their views. The current Republican base is just a bolder version of what's always been there.	1
984249817667796992	okay egirls, I turn 18 on april 19th so send me as many booty pics as u can before then plz and thank u	1
1064536301808939009	26 years old and I’m still getting friend requests from family members who I know would despise the real me if I ever accepted said request	1
942199025985613825	"GG SS RULES OF SURVIVAL PA MORE @TroyBanaag 😂😂😂""I'm 14 years old"" HAHAHA"	0
972176696269946880	I really was 9/10 years old singing some “Can you pay my bills can you pay my telephone bills?” 😭	0
940677212499599360	Ten years ago he was walking by our academy and at 47 years old he said.. I would love to do that.. if I had at least began 10 years ago.. He walked in anyway, and 11 years later here he is... My Scottish brother is a honor to welcome you to this s very select family.. 🤜🏼💥🤛🏼 https://t.co/uvFjLtLfx2	0
566366605656199169	Fridays at 15 http://t.co/2jkG87hUQO	0
594477542565752832	happy birthday to me.. #17	1
950047285987237888	@kidboston @binance_2017 @ku_coin You mean XRP? I sold mine after the news coinbase wasn't gonna list it in the short term which was fine, because I'd bought at 40 cents.People who shill coins usually just want their bag to shoot up. XRP's run is quiet for now probably. My bet is it will reach $6 by Q3 2018 tho	0
779487297217540096	Hey, @CBS! You wouldn't have to rely on HASTY CRAP REMAKES of a 30yo show if you had people working there with ONE brain cell  #MacGyver	0
1009513951946854400	When visiting IFSEC saw this skyline. Grew up here 60 years ago. Learned to drive at 17 in ford transit in working docks (dad worked there). What a transformation of an area. We have many clients in London #brook_security https://t.co/k1CPF9xf2H	0
1061280743974875138	@Vegan_Amethyst @Brandi_in_Phx @ElizabethAThom3 @DineshDSouza I decided at 15 I would never have kids. I got pregnant at 24 and realized that I was now a parent. Very selfless. Murder wasn't an option, and if I carried the babies to term, I wanted to take care of them myself. What is so hard about that?	0
889549803025121281	I’m almost 31 years old. Linkin Park – whether you liked them or not – were a huge part of my generation’s music.... https://t.co/vHc9P03RiB	1
765707013426974720	I'm 18 tomorrow what the fuck	1
778072502207647744	Anybody on here magically get all their shit together at 25?	0
1019284422439374848	my sister 14 years old and acts like her heart is broken for life..	0
763192404312788992	Detroit, Ann Arbor, EL or Traverse City to bar hop for my 21st?!  🆘 H E L P 🆘	1
869570136834887682	altered LOC 87yo DID say he'd allow me to be his nurse today because i look like a decent personso...i've got that going for me	0
776080898068447232	All of my life I have loved dairy products. At the age of 24 I found out I'm lactose intolerant 😩😩	1
615815464363515904	@camerondallas &amp; @Harry_Styles 😍hey sunshines💎💞my b-day is on July 19🎉&amp; to get a follow from u🔜would be the best present🎁ilysm💖 -1555	0
782950926650834944	I'm at college and everyone is doing their assessments and is on there 200th word and I'm there on my 13th word yayay	0
973719164010532866	20th birthday I’m going skydiving	1
611304297238802433	Half of texas is going through a storms and flash floods, meanwhile I turn 50 shades darker everytime I walk outside #elpasoproblems	0
854041864101613569	Men have been harassing me in the street since I was 12 years old it still makes me wanna cry smh	0
1049149897272905729	Happy 24th Birthday to Me 🎊🎉💕	1
1091968221823983616	disclaimer im about to flex . . .today is my 30th day without smoking a cigarette. jus wanna share w y'all my experience. mana tau ada yg planning nak stop gak ke tapi takda motivation huhu	0
994212345428758528	Happy birthday to my mf nigga @Nunuuuu_  tuhh turn up hoe you finally 21 &amp; legal 💙	0
967883211434020864	Pau Gasol can still do that at age 37	0
793416642592137216	I cant believe that i turn 22 this week, feel so old	1
954700752164925440	Arsenal fans telling us we’re getting a 29 year old Chilean on his way out..Mkhitaryan is 29 tomorrow 😂	0
1171889087084670976	My friend in Vegas just reminded me she’s about to turn 21 and I’m feeling a trip coming up soon😈	0
1025110889610006529	@Gencyvillegas I wanna go there for my 21st	1
802345194649686020	You can't convince me that you're hard to get with 2 baby daddies at the age of 19...	0
1062484623740018695	i graduated high school at 16 and got my license	0
664684081771229184	Happy 20th Birthday, Lauren!👵🏻🎉Thanks for sitting by me on the bus on the first day of… https://t.co/LikSt8qd86	0
702870022276964352	I'm 21 tomorrow🎉	1
982219183122399235	I walk every day, 1.4 miles. A good brisk march for 20 mins each way. At 49 i still have a rest pulse of 45 and I don't remember it ever being higher than 60 in my whole life. #WalkToWorkDay	1
614243325504319488	@BossBarbie321 I'm turning 24 and I feel old asf 😫	1
1029934044195250178	Hello! Taking all numbers via dm (Obvi straight huns but the buck stops at 35 for me and zero human children) https://t.co/bgN5mr7qys	0
871827854455078912	@HagsToKessel When'd you turn 40 and have two kids my man?	0
853468600694341636	happy 18th bday, shanazi. don't get too crazy, or at least not in public.. u gonna get them charges now, girl. have… https://t.co/rR3esH0cGh	0
850937392617881600	Is it bc of me? Even tho I do nothing to these ppl they hate me bc I'm the dark skin one? Bc I have a husband at 25 who love me fr fr. 😩	1
982773856686485504	Turning 21 was pointless bc everytime I’ve gone in a liquor store besides the line in statesboro these mfs ain ID Me🤦🏻‍♀️	1
823341904561635328	Thought my life would be a lot different at the age of 21.	1
749166762038407170	Children as young as 12 years of age are seen to be involved in the drug trade #BadalFreePunjab	0
1053317027652345857	Ah she looks stunning ! Happy 16th birthday beautiful , hope you have an amazing day ❤️😘🎂 https://t.co/VD8qy6Sktu	0
1057954190620811265	My dad still shops for me like I’m 12 years old. Last year, he got me a ballerina dress. It’s still sitting pretty in my wardrobe 😭😂	0
519023101791993856	testicles function best at 94 to 96 degrees Fahrenheit, a couple of degrees cooler than normal body temperature	0
1003887690494959617	Once you reach the big 5-0, blowing out birthday candles can feel less like a celebration and more like fanning the flames on a pyre of financial obligations. This is the decade when the costs of kids, aging parents, cars and homes converge, and questions about...	0
969231516596342784	@SouthernKeeks I had an abortion at 18. I lived in Blissful ignorance for 10 years. The moment I held my daughter in my arms, I knew I had murdered my first child. The pain and regret never  goes away. My empowerment came in forgiving myself. Still hurts though. Adoption is the answer.	0
816438924285333504	im gonna be 19 next month and i ain't done shit with my life i literally dread the idea of working with trees forever	1
983860022038933506	Bday next week... can’t believe I’m turning 28. I don’t even know how old I feel	1
859404153927467012	I hate that my manager keeps this place at 65... I'm cold 😭😰	0
819928007599128576	I retweeting this because it says 21st and I'm trying my best to celebrate like it's my 21st hahaha https://t.co/QsYSeIpV3Y	0
1101171676350464000	If you broke edge before you turned 21 you’re legally obligated to forfeit your Have Heart ticket sorry I don’t make the rules	0
940690649224970240	11x😂🍰 Ethan’s such a good brother, he threw Grayson a 18th birthday party in a hole 😂🍰https://t.co/WjzGqqlWdYWatch their new video to find out if Grayson enjoyed it 👆👆👆👆👆👆#DolanTwinsNewVideo @EthanDolan @GraysonDolan Follow/Dm? ILY ❤️ETHANS A BULLY! 😂	0
1049674373152559104	@TourDe_CBUS Shoot even 6.28.19 (my 22nd) birthday in Indianapolis i just wanna go and be in the pitssssss	1
969936568856199168	Urgent Blood NeedO+ blood need for 52 years old patient open heart surgeryLanka Hospital ColomboPlease contact 0773268006#BloodOPlka #bloodneedSL #lka	0
848841817483350016	18 bats.. girl when u turn 18 tay the hell home before aomething bad happen let it play out	0
1056713916280160256	@dmorantz Yikes! Hope 10yo is ok.	0
642999310632755200	Retweeted METROFM SABC (@METROFMSA):Meropa Casino is where we are today 29th Birthday featuring @paulmtirara... http://t.co/cta3ctALq9	0
275970448729206784	my 21st birthday is a like 10 months away but i already decided that i want to spend it with @StanMellott_76 on his 18th #brother #misshim	1
695290151585628161	"@Louis_Tomlinson 8 DAYS to my 16 b-day 🎁 Can you  tweet me or tell me on video ''Happy Birthday Paulina""? please Lou 🙈 😭 90"	1
927996696595804160	some girls have had problems with me for MONTHS but they all wait till I turn 18 to pursue them with their underage asses. Hmm 🧐🤨	1
869207971829501952	Brought the pets to the new house last night. Aidan (12yo tabby) and Winnie (hamster) are like https://t.co/Xv9w7gs316	0
941406688413913089	@appliarise @wintersoda97 (takeru voice) my name is tenkuuji takeru, on my 18th birthday i was killed by ganma. in order to come back to life i became kamen rider ghost. btw did i mention goth is hot	0
982345772560723968	A young child just followed me. Her bio says 12 years old walking trophy. I can't	0
912925686842748929	Helping jay reset his fb password cuz he’s actually 90 years old apparently	0
1098444592779714560	please take this short 5 question survey if you’re 15-18 years old! (:https://t.co/O2UfFlPop0	0
702365984359849985	@SLorenzen62 tequila and i divorced at 28....i could never trust him. I always woke up naked somewhere where i didn't start the night.	0
1001656849316315136	Should’ve just became a stripper at 18 I would’ve been set already 😂	0
798424726951624704	The best part about being an adult is my hormones aren't as bad as they were at 15 so I can sleep in my makeup and not break out for 3 years	0
1131635935513235456	ASTRO album giveaway in honor of my birthday/ graduation/ Like A King anniversary 🥳🌟Open Worldwide🌟RULES: 1. Stream Like A King https://t.co/4uvBQJOAMR (reply screenshot proof)2. Add @offclASTRO #ASTRO #아스트로  (no tags no entry)3. Like/Retweet Ends 5/26 12pm PST	0
586251680494280705	Hiii @Harry_Styles, my birthday is in 2 days and it'd be the best present ever if you followed me and I love you with all my heart x 23,973	0
909451835164983302	@murfofficial Think all of my 8, 18, 28 yo would be clueless. My 38 yo self might be proud. I hope my 48yo self will be.	0
826884468417900546	My sis 29th birthday was yesterday #Aquarius her strawberry princess cake😋😋 https://t.co/zwGVvD1J54	0
900384757443436544	@SultanRamah my birthday is in October, a Note 8 would do for my 51st year on this earth	1
727047208822960128	8 years old I went on their bike. 18 years old they brought me in their car 🤘 https://t.co/z2KCanTfTJ	0
865320315127189504	wait no i was probably eighteen? because i got those glasses a day before my 18th birthday	0
900482545523077121	[Chifley] Meganium (M) (IV: 66% - CP: 30) until 09:18:54AM at 73 Wassell St https://t.co/vyp1WQLURU https://t.co/iDHvpRU456 #sixty	0
763718899342770177	I think the only thing that was exciting about turning 18 was that I could win contests on the radio 😂	1
957536203204476928	At that first “noona neomu yeppeoseo” i will start crying like a baby because at that time i’m literally jonghyun’s noona because he is eternally 27 yo :”””””) https://t.co/x6BNa4J7Qi	0
646272563258224640	@TheGroCompany I want to #win the @TheGroCompany 15th Birthday #Grobag #giveaway http://t.co/YlKNmqkIg3 :)	0
682850970003443712	im bouta go rip that big 40	0
722034552659648512	@E_A_BEAUTY Thankyou so much my 3rd baby at 37 yikes 🙈 we are chuffed though thanks really happy xxxx💟💟👍	1
507817968303370240	Last night I turned 19 in tesco and Kieran started playing happy birthday on his phone	1
747530973512876033	Let me get this straight...you now expect an 18 yo with little experience to try and save the game with only three mins left!???	0
842861488486449154	What it's like to text with a 13yo https://t.co/1iquBcIkmU	0
954419015786446848	Idc if ur 20, if ur not 21 ur considered 12 yrs old to me😂	0
720075149572067328	Happy 16th Birthday!!! https://t.co/P3Bw1LyrTr	0
711341551683653632	Took my 15 y/o kitty to the vet today. Turns out she has UTI.Well then, back to working on episode 1 of DUDE, PASS IT! Tuesdays.	0
794916867282440192	#LiveCam #Mienna, 28yo Female with Slender body, 37B tits, Brown eyes and Brown hair. https://t.co/3AV7HXKh1H #freesexcam https://t.co/a3OJIkpcKv	0
757789160933470208	She just turned 18 today. Chat with her.   https://t.co/VJD1ZKIdpC #lesbianbigtits #lesbianfacesitting #mothe https://t.co/HQ0yyeV23y	0
748919174546788352	Wishing the amazing Debbie Harry a very happy 71st birthday!Seen here with James Woods in Videodrome (1983). https://t.co/iy7YGoz93Z	0
819371731584286721	@JenWesthoven @realDonaldTrump great... I'm turning 65 this year &amp; can't wait to see if I get ... well, you know	0
459059938858635266	This isn't home. Just a place where I'm forced to stay until I turn 18	0
905388977896771584	Ex-Liverpool defender Jose Enrique has announced his retirement at the age of 31, due to a long-term knee injury.All the best Jose! 🔴🇪🇸 https://t.co/Y6qYm7nHpk	0
796788720355708928	Couldn't be more happy that my job is to make children smile with my favorite monsters. Happy 47th Birthday Sesame Street💙	0
987664680603738112	Wishing Her Majesty the Queen a very happy 92nd birthday. Long may she reign, and God Save the Queen!   @RoyalFamily #QueensBirthday	0
757424759693074433	Can't believe I'm turning 18 in less than 5 months))):	1
1041194848550879232	@realStefanStrek @AliceEJMunro @process_x If the doctors listened to me instead of judging if I was looking to score or mental they would have diagnosed me years earlier. Polyps infested my sinuses by 20, calcified Liver at 31, facial paralysis at 34. It was all dismissed because they wanted to see a drug seeker.	0
642840299086200832	Happy 42nd birthday ❤️  Gone but never forgotten, R.I.P #PaulWalker http://t.co/fKQFz0CiXD	0
1038447002521149440	@karenvisser Some man was saying at 40 we will need men to help us cross the road. Ok brah	0
988188572623818753	can’t wait til my 21st getting lit with my sisterssss💛💛	1
1012851487138091008	26 years old and I have never colored my hair and I CANT WAIT to get it colored 😃😃😃	1
717757036172161024	happy 23rd birthday mami!! hope you have the perfect day today  @jaydampier	0
966011424962220032	He would've been 51 years old today😕Suicide is never the answerHappy birthday to a legend https://t.co/5btQFQqwu5	0
806521654205677569	32, bout to be 33 in 13 days &amp; a mom in 63..... I'm currently watching Spongebob squarepants. Yes I'm satisfied with myself. Suck out.	1
465915784167178240	I feel really boring &amp; outdated! I need a change ready for my 21st! #newlooknewme #freshstart	1
838290010914893824	I cannot wait to celebrate my 21st with Andrea's 21st lol. Even though mine was in November 😌#thatsmybestfriend	1
773361985387847680	Grandma turned 74 on the the 1st. And my mom just turned 46 today.	0
881750770302898177	My favorite movie is my age 20 years old and it never disappoints my heart	0
511018011801960448	If you can't see yourselves together at 80 don't waste each other's time at 20.	0
387397618055122946	Even at 19 I scream for my dad when I see a gecko 😣 and he comes running as if I am dying hehe oops.	1
909124663565045761	@cyberomin I wish someone had warned me about this age 18!	0
596003639195480067	Laying in bed w a heating pad on my neck and an ice pack on my lower back watching Dr. Oz talk about back pain .. When did I turn 90 ????	0
938908538524569600	47 years of age. FORTY SEVEN. 😍😍 https://t.co/atx6P19MGU	0
969320414852931585	@fvckeny 12 years old bro	0
1042846853379895303	@Breaking911 You think I would have turned her in at 14? Hell NO!!!	0
888574522168836096	@WSJ @willmckinley No one should die at 34.	0
681713442374287360	@Imaani615_ keyword *did,apartment was just b/c. now, carry on. Parents make over 200,000 dollars a year. HS grad @ 17 or a junior at 18 🐸	0
799469867506266112	@ruthlessxvixen i was supposed to say i cant belive ill be 18 tomorrow this is crazy	1
863074033448828929	Today is my 18th bday. If not for @BTS_twt , I wouldn't even have seen today. BTS, thank you for being born… https://t.co/kT6G7XSn8k	1
746819166661795840	"A LITTLE BOY ON A SCOOTER THAT LOOKED LIKE 14 YRS OLD JUST SAID ""Damn girl"" TO ME THEN SCOOTERED AWAY."	0
1139996748703625216	@realDonaldTrump Happy John McCain Day !!!! ..... Today Trump turns 73 years old in body .... He turns 3 years old in mind.	0
761715735546605568	Yes I'm 25 years old and still eat applesauce, think it's weird? Suck my dick	1
869195900429758465	At 23, poor @TheJamesForster hasn't seen his beloved Spurs win the FA cup. My eldest is 4. We've won it three times since she was born.	0
462449995099037696	You are 45 years old GROW UP #annoying #overit	0
1153162731849232384	"amazing how literally two months after turning 25 i've gone from actively dating, thinking it's okay to still be stuck in retail, and wanting to party--to constantly telling myself ""i'm too old for that"" and barricading myself in my room 24/7 because i hate being alive"	1
1041072574548111367	@jocmxoxo My 21st is next year shawty I’m blacking out and that’s a promise after this baby 😂😂😂	1
796912974308982784	my brother is almost 14 years old and my dad still hasn't told him that Santa Claus isn't real 🙃	0
1041697098192875525	$TNDM let's go....Should have sold at 52 and bought back at 39. Would have doubled money because it's going back to the 50s soon. Sept25	0
901150796959690755	Well now I've got 2/3 😭😭can't wait to turn 21 https://t.co/mbecZX6AoC	1
560238737830215680	"I guess at 23 I'm getting old because I'm starting to not understand the slang nowadays. What is ""no shade"" suppose to mean?? LOL."	1
967347144557391872	Jungkook (정국), born Jeon Jung-kook (전정국, September 1, 1997 (age 20)) – lead dancer, main vocalist 🐰#BTSARMY #BestFanArmy #iHeartAwards #THOSfans BTS TAE TAE	0
901325374990299136	contemplated suicide everyday when I was 12-18 years old.	0
661933803972218880	Niggas be hurt I hit they WCW big 40 ion wrestle this ain't WCW.	0
1108345921438396416	@akreana_ SENSITIVITY PHOTOS. Hi. Anyone that knows what is the cause of this? My younger sister, 14 years old, has developed those things all over her body. It started off as a simple itchy rush but now it is getting worse, it’s been two weeks now, no medication is helping. @sindivanzyl https://t.co/4Z6zUPhvMC	0
725818087077859329	For my 18 birthday, I'm taking that trip to Texas faithfully 😊💙	1
989910027313008641	The house smells amazing. Mom just baked my birthday cake. She knew it was coming, so she baked a cake. 4 more sleeps, and I'm 42. BEST AGE EVER.	1
1086025392757059584	These players have made 10+ appearances in the UCL whilst under the age of 21 since 2013... 🙌 https://t.co/fKRbQrpx3F	0
681851207065841664	I want pitbull to sing at my 21st bday even tho its gonna be at rainforest cafe	1
846448732170305541	@mtb1002 @dust2dust34 Yes good point. In an ideal world, she'd get the same 14 ep deal Willa got in S5 - who better be back at 23 next year!	0
967704940905943041	R.I.P to a true legend, Sri Devi ❤️ - age 54 but didnt look it! https://t.co/rIZgTYdhHn	0
851060928816717828	11:11 A lit 15th birthday🎊🎉❤️	0
389496307771244544	I'm not to excited about turning 19 but i can't wait till my birthday just because it's my day ☺️	1
1093695810045399040	@john28devlin i blocked you to be the bigger person because this isn’t your argument. you are 19 years old keep this up it’s embarrassing. just wait for the truth to blow up in your face kid	0
951659394034425858	so i’m turning 18 today, , , i’m-	1
759457134329360384	When you turned 18 &amp; ur parents make you set up all your appointments and handle adult stuff now https://t.co/p0HMZZuBKQ	1
1028708631913607168	Bruhhhhh imagine being 19 years old and still not showering everyday	0
829908904410828802	me at 20, natural hair.maybe i'll do this again next... https://t.co/2ghxqn2aXq	0
647047534674841600	I really hate when ppl remind me of my 21st bday cuz I was too turnt smh	1
1095287617397182464	Our thoughts are with the family and friends of Englands greatest ever and World Cup winning goalkeeper who sadly passed away at the age of 81. #RIP https://t.co/pr17W6Hv4m	0
782314118648778752	I want a border collie when I grow up. Wait...when I grow up? - Stephen Reustle, 23 years old, 2016	0
824228070878040064	i feel like i was 16 and blinked and now im 3 weeks off turning 21 wtf	1
975946970417319936	On Weekday, Oct 18, the monthly “Congressman Politician Work Hours” took situation at the Lake Isabella governance mall. Before a period, Kevin Politician, Congressional Typical representing our 23rd Territory, charge sole of his stick to clout community hours and  ...	0
891300629532082177	@BedeliaRising 26....ah the memories of ME being 26. I thought you were turning 18 from that Twitter AVI/photo of y… https://t.co/XY9GXRXro6	0
826653762504814595	HE'S ONLY 16 YEARS OLD 😳 https://t.co/VCsyjl88Jd	0
561183160516370433	It's my birthday, 21 😅	1
803268651755388928	"I remember when ""cyber"" meant having chat sex online with a 40yr old man posing as a 13yr old girl. Commerce ruins everything #CyberMonday"	0
978559168025120768	A lady whose name is identified as Berlange Presilus took charge of her life at 28 year old as she becomes a successful model after several name-calling and bullying due for... https://t.co/uK8kayUPT1	0
1012775963824881664	@RunInRedSox @MelissaKahn7 *GASP* how could you say that?!?! I never went until I was 25. And went again at 26 and 28. Clearly I loved it!	0
984611991691014144	Like. 1.) ugh. That’s my baby sister. I don’t want to think about her like that at all. 2.) Im so uncomfortable with myself how can I be comfortable with my sister 3.) IM SO DEVELOPMENTALLY STUNTEd MY 17 YO SISTER IS DOING BETTER THAN ME 4.) GREAT. 5). I WANTED TO BE THE ONLY ONE	0
773037996153065472	He says he was going at 40 but bitch please if y'all saw how bae ended up. Y'all would for sure know that his bitch ass wasn't going at 40!	0
890366475659354117	I was just wondering if John Mayer is part of one of those pacts you marry a friend if you turn 40 and is still single... https://t.co/MQFXTWIaYs	0
947090605678714881	I'm at my breaking point with this kid. He's so worried about wtf I'm doing at work when he should be doing his job. I'm 25 years old, your 19. I don't need shit from you.	1
588523736438943744	Hellooo @Harry_Styles 👋  I'm turning 18 🎂🎈tomorrow and it would be lovely ☺ if 👆follow me 👇 please 🙏it would mean a lot. 😍 ❤«4,495»	1
1003128163373895690	Being that the most recent parent trap (20 years old)  was a remake of an older parent trap (57 years old). They need to Let greats be greats. https://t.co/t3kixwh5IC	0
925094670560059392	My 26th bday will def be one for the books.	1
824995388289462272	Happy 42nd birthday!May your birthday be filled with love.2017.1.28. https://t.co/cDfulIJHf7	0
958449290615148544	My 29th #GetGorgeousGiveaway winner is: @lifestylearchiv 🎉 💗🎉Please email contact@carlyrowenashop.com with#GetGorgeousGiveaway winner as subject line of your email. Your full name, postal address, post/zip code &amp; Twitter handle which you used to enter the Giveaway. 💗	0
962387905644675072	happy 18th birthday!!!! @RyannBerkey https://t.co/WUAFH6cE5m	0
898094141049102337	#Venus is now (07h58m01s UT) culminating at 19°29'57.6'' #Cancer conjunct #mediumcoeli at Athens, GR	0
707344346421432321	I found out today that you can go to the Air Force at the age 39.	0
615631397345169408	Looked at 33 people only 2 to interview. My 2nd tip is #jobseekers show some interest in the actual job you are applying for!	0
947547845007106048	I Just turned 75 at the stroke of midnight today!Don't have words to thank all those who have supported this journey of a boy, who studied under streetlights, to whatever little he was able to contribute to our beloved nation today https://t.co/0Rm61nja9W	1
1150659466381017088	@johnnybezgood @LeBronFactory Context!! Lol here’s your context. LeBron scored 29 out of the last 30 pts in a GM5 (48 in total). DOUBLE OT! Context. On THE ROAD. That Pistons dynasty still had Sheed Prince Billups Hamilton, lol 29 out of 30! Show me who else did that? 22 years old! #Context 🤡	0
986782367581794304	I learned of THE confederate flag at 15, when they used it as anti gay rhetoric...but the African American population showed up to support LGBT and educated mass idiots with truth. https://t.co/feTX821xp8	0
982505964023701504	Today is my hubbys @rkcomedy best friends 40th birthday! He got him a BFF necklace LOL. Bryan our life would not be the same without you in it. God knew what He was doing when  He brought you into our life, We Love You! @BeyondtheGlass3 @BryanGr25697671  @bryandartpg https://t.co/l5a6B207Ac	0
978641220393193472	@thegoodlif3 this exactly how i felt on my 21st!	0
880515783037734914	#Finally21 🍸 https://t.co/JCh3A1CoMA	1
1013314670302818304	I can’t imagine being able to drink legally at 18 I would have gotten pregnant just straight up LOL	0
604837632531558401	Marley (age 10) winning at blackjack. Playing with Oreos as money. Babysitting.	0
527495646413348865	It's never been more hut for something in my 22 years of life	1
1038122937423945728	At 16 smh. That shit was terrifying. https://t.co/MUr1BPTLKP	0
876859207412088832	me at 23 https://t.co/7zYNY8Ye5K	0
843391247297404928	Someone clean my house for me for like $20 a week 😫	0
865016816296312833	i cannot fucking function the fic hits close to home im gonna be bawling about this until i turn 90	0
759044836716576768	.@TheUnitNBC  investigation has sparked series of major security changes at 34 South Bay schools: https://t.co/RkHw3mzFYT	0
901694175091019776	but when i turn 18 it's game over for some dudes who been waiting LMAO	1
1108084864883064832	@joerogan Maybe more people are worried about their future than you were at 16?	0
1133785248641277953	Survival to age 65, male (% of cohort)🇮🇸ISL: 90%🇦🇺AUS: 89%🇮🇹ITA: 89%🇨🇦CAN: 88%🇬🇧GBR: 88%🇶🇦QAT: 87%🇩🇪GER: 86%🇫🇷FRA: 85%🇨🇳CHN: 84%🇺🇸USA: 82%🇹🇷TUR: 79%🇲🇾MAS: 77%🇦🇷ARG: 76%🇨🇴COL: 73%🇵🇰PAK: 68%🇮🇳IND: 67%🇵🇭PHI: 62%🇲🇳MGL: 59%🇷🇺RUS: 57%🇳🇬NGR: 45%(World Bank)	0
1000053313675710473	@BryantJaii So sorry... I had to put my dog down last Saturday. 16 years old.	0
