tweet_id	tweet_text	label
102851	There is hope for #COVID19 vaccine but until then, we need to take care, be extra careful to not further stretch the already overburdened healthsystem. For the next few months, more important than ever to use 😷, keep distance &amp; wash hands!#ForTheSakeOf all of us	Vaccine_chatter
101708	COVID19 has not gone away. On the contrary; it’s proliferating again. There is no one tried-and-true treatmen and there is no vaccine.  Understand the risks. Be smart. Take every precaution.	Vaccine_chatter
100051	So now, seems like 90% of the planet believe Bill gates is the coronavirus founder. I think no.. But this should bring us freedom soon, a vaccine and no economic crisis or people in the world will begin to hate technologies soon	Vaccine_chatter
104897	All States need to make mask mandatory and inforce it too.I can't tell you how many people i see walking around without mask on an in crowds too..Would you rather ware an uncomfortable mask an yes they get sweaty or would you rather catch coronavirus.Bare with it until vaccine.	Vaccine_chatter
107832	What a load of 💩 ...no way will I ever get this vaccine, 🙄 or any others for that matter! The 3 stooges will be first in line...😂😂😂	Vaccine_chatter
108759	My son was, like me, wondering why the hell Google has a new ad on tv. In his words “who the hell DOESN’T use Google?”Then we realised. It’s the COVID-19 vaccine. Suddenly everyone’s shifting to Microsoft Bing! Mystery solved 🤣🤣🤣#Vaccinate	Vaccine_chatter
103274	If you’re going to complain about Findlay requiring a COVID-19 test because you refuse to get the vaccine, I think you are the stupidest person ever. You were antimask all last semester and didn’t wear it properly so fuck off	Vaccine_chatter
104184	"Fucken right!!! How the fuck can you come up with a ""cure vaccine"" in just  ONE YEAR!!!! you have to TEST TEST AND RE TEST UNTILL!!!!!you see no side effects but NO!!!!!! WE NEED TO TEST MORE!!!!! IF THE POPE DOES NOT GET IT I DONT WANT IT!!!!!! Lol!!!"	Vaccine_chatter
104889	This “mandate” is trash, an unnecessary detour to the inevitable, life with Covid, much like the seasonal flu. The vaccine could not be easier to obtain &amp; everyone that wants it, has it. “Buying more time,” for vaccination is pure happy talk, not supported by any data whatsoever.	Vaccine_chatter
108850	If there is a vaccine soon, there is absolutely no way the Trump deserves ANY credit for it.The world is working together on this and he has fought science the entire time.And anyway, wouldn’t you rather see it distributed by a Biden administration?#COVID19	Vaccine_chatter
108065	@POTUS @JoeBiden Why is Covid-19 vaccine out and yet business still closed? why are things not back to normal why is it taking months on purpose who is be hide the bull shit who is getting rich?          Peace on earth	Vaccine_chatter
111484	@derekobrienmp We know @MamataOfficial is very much concerned about Covid-19 situation but sir, it's an SOS, please place the order for the vaccine for everyone in the state, whatever the cost may be. Please do not go for another tug of war with centre. Everything can wait.	Vaccine_chatter
102159	So, will these people lose their jobs? I work at an elementary school and will never get this vaccine!💉	Vaccine_chatter
111454	@sandtopaz Sometimes I get the feeling @nathaliejacoby1 is the covid19 vaccine on Twitter to increase the number of antibodies following users. If only they	Vaccine_chatter
106691	@maxtaves @__Chimaera Well makes sense according to a poll I just say 81% of democrats WOULD get a COVID19 vaccine. While only 49% of republicans WOULD. How are we to recover if is this is so political and if they don’t get the vaccine we don’t beat it??	Vaccine_chatter
111357	@ilysheezy it’s actually bc the site over there in Wuhan (?) had put in a request for funding to try and put coronavirus in bats, in an attempt to create a super vaccine. They got declined for funding obv and then miraculously covid spread bc someone “ate a bat” like a year or so later lol	Vaccine_chatter
201298	You are here, condemning the Covid-19 Vaccine, Please let me ask you oohh😂💔 the abrofo duro you've been taking nu, my Mummy do am errn, massa go take the vaccine and stop the complains😂💔	Self_reports
201440	"So I got the first Pfizer shot. It says on the paper the ARMY person gave me that ""The Pfizer-BioNTech COVID-19 Vaccine is an unapproved vaccine ..."" and it also lists the ingredients in the vaccine by the way."	Self_reports
106537	I'm watching a Dr on tv saying blacks and Latinos are discriminated against when it comes to the coronavirus. Could someone please explain to me how? Are white people keeping it all for themselves? Who can't get a vaccine if they want one? Really, can someone explain it to me?	Vaccine_chatter
200830	Today is exactly 7 weeks since I had my first COVID-19 #vaccine jab.  I still do not have a second jab appointment.  Not happy.  #healthhut	Self_reports
109350	@Mike22105780 @BetsyMaxwell10 @CodyElijah1 Are you including the COVID-19 vaccine because I don’t think it was investigated not for very long and obviously doesn’t last very long either get a grip find out the truth	Vaccine_chatter
104615	@LarsLarsonShow Why can't we make the Covid-19 vaccine here in the USA?  Why is it being made oversea's?	Vaccine_chatter
200586	1st jab of the COVID-19 vaccine done today. 💉 All typos will now be blamed on my Microsoft chip malfunctioning. 😉	Self_reports
109264	You blew flu vaccine. Does that mean you're due to get one right like the blind squirrel finding a chestnut?	Vaccine_chatter
102389	@jayabacus My family is fully vaxxed EXCEPT for Covid. Why? Because since 2002 the FDA has never approved a coronavirus vaccine because it was never safe and the efficacy was horrible. Experimental and corrupt IMO. Not worth the risk to put it in my body until further results	Vaccine_chatter
102762	Hope they can contain #coronavirus and find an effective treatment or vaccine for it soon. Please stay careful everyone and ask your doctor for ways to prevent it	Vaccine_chatter
107410	@NoblePhares Covid-19 isn’t unknown, and there is actually a vaccine for it, and it’s free, and it works.. just take the damn vaccine	Vaccine_chatter
110302	@SilVeRWiNg947 @GatekeeperLabs @NatGeo Coronavirus vaccine is an 'RNA' vaccine, the first of it's type. You can't post videos of 'DNA' vaccines. It's not relevant to this story as it's a different technology.Please, do some research...	Vaccine_chatter
104726	What doesn't make any sense at all is that the COVID vaccine is 90% effective because it is specific to COVID-19!The flu vaccine is only about 40% effective because they have to guess each year which strain will be prevalent!	Vaccine_chatter
200294	@Hxnxnah @farming_aint_ez @gabbyofthetrees @KimReynoldsIA @GovAbbott So you got lucky...almost 600k Americans didn’t not to say all the long haulers. The vaccine is much better as antibodies from Covid19 varies greatly and doesn’t last long. So get vaccinated and help others to stay healthy 🙏🏽	Self_reports
107614	@PressClubAust “Biomedical research has long been a focus of theft, especially by the Chinese government, and vaccines and treatments for the coronavirus are today’s holy grail,” John C. Demers (NYT) It is the US who does not wish to cooperate in this pandemic, not China.	Vaccine_chatter
106108	@Liz_Wheeler No, no he isn't. There's a high likelihood (though not yet conclusively proven) that we can protect vaccine-intolerant people from contracting COVID-19 if enough of us receive the vaccine, including our healthy kids. Herd immunity is basic vaccine science.	Vaccine_chatter
109954	@HouseGOP my question is why are chinese getting live COVID-19 vaccines?...why is USA pushing so hard for vaccination?...are these vaccines a match up for a future bug guaranteeing 100% lethality?...	Vaccine_chatter
106485	@jackiebarbosa @GavinNewsom @laurakcurtis FACT - Covid-19 is in the human pop. 4 good, fast or slowFACT - mask wearing only slows it down; it can't stop itFACT - herd immunity doesn't mean that no one will ever catch it again, it just reduces the likelihoodFACT - there has NEVER been a vaccine for a coronavirus. EVER.	Vaccine_chatter
107997	@TexCIS calm down chicken little. Its not the influenza virus, its coronavirus. Same family that contains the common cold. It has LESS fatalities than the flu. There are vaccines for all other strains of coronavirus, we've had experience with them many x before. SARS is coronavirus too	Vaccine_chatter
111496	Something tells me that if a vaccine is ever developed for coronavirus Jenny McCarthy will be clamouring to get it. I firmly believe that anti-vaxxers should be actively discriminated against and be the very last in the queue.	Vaccine_chatter
104745	@DrDenaGrayson Good news, but organisms tend to mutate in response to environmental challenges. So far, there is no herd immunity or vaccine that would stress #COVID19. Hope I'm wrong on this.	Vaccine_chatter
106046	Y’all wanna encourage Americans to get the #Covid19 #Vaccine? Then stop showing me @marcorubio getting the vaccine and start showing me @DollyParton getting it. She deserves it before anyone else.	Vaccine_chatter
107768	How's it going @PremierScottMoe? Vaccines were only one piece not the whole strategy in this war! It's no brainer that you're playing a game where rules have changed &amp; you can't keep up. This is not the old COVID19 &amp;  Delta is winning! #FailureToLead #FailureToProtect #COVID19SK	Vaccine_chatter
105008	why cant my mother go with dad to help him get to the right department in the hospital for dads back xray mam &amp; dad have both had two coronavirus jabs they are perfectly safe they cant give anybody coronavirus now &amp; they cant get coronavirus now so why the fucking carry on.	Vaccine_chatter
107941	and when the virus mutates, will there be booster shots and will they all have nano technology/ chips in them as well?so quickly done to...ALMOST AS IF THEY ALREADY HAD IN IN STOCK AND JUST NEEDED TO ROLE IT OUTTO THE BEGGING DESPERATE WESTERN WORLD	Vaccine_chatter
104152	the numbers are going up. Please y’all. Stay home. Stay away from people you don’t live with as much as possible. Wear a mask. Get the vaccine when it becomes available. They don’t need a vaccine to kill you, this virus is doing a great job. Please.	Vaccine_chatter
200020	Grateful to have received my first 💉 of @pfizer #CovidVaccine today. So surreal. Thank you @Sunnybrook 🙏We will get through this together! #VaccinesSaveLives #vaccinatedatsunnybrook https://t.co/87DKwN7hHX	Self_reports
110339	Why would doctors put pork in a vaccine? Why are these pigs so ridiculously stupid? Pork in vaccine, 72 hoors in heaven, halaal, halala, talaq talaq talaq, BOOOOOMMMMMM! 💥💥💥💥💥💥💥💥	Vaccine_chatter
101154	@mediachecker @washingtonpost Vaccines only take 5-10 years to develop if it is the developing countries in NEED. COVID-19 has changed that. The developed countries have been exposed too.	Vaccine_chatter
200066	So encouraging to see the first boxes of the Pfizer Covid-19 vaccine being packed up and prepared for transport to all fifty states! This just might be the beginning of the end. I pray all of us stay healthy and safe until we have our turn at being vaccinated. Feeling #hopeful💉	Self_reports
103065	@US_FDA Polls indicate that approximately 40% of Americans will REFUSE to get a COVID-19 vaccine. If the FDA approves a vaccine that has NOT completed Phase 3 trials an even greater % of Americans will NOT get a vaccine. Politics should NOT play ANY role in vaccine approval.	Vaccine_chatter
106909	@realDonaldTrump @GavinNewsom Perhaps in a year to 18 months there may be a vaccine to stop the spread.  One for the coronavirus as well.	Vaccine_chatter
105324	Lockdowns “SLOW” the spread but can never STOP the spread. When they lockdown it’s actually “slowing” herd immunity. That’s why Big Pharma needed to slow it down, so they could get blessing for a covid19 vaccine of a virus that seemed to linger. But wouldn’t happen otherwise	Vaccine_chatter
107744	#COVIDー19 #COVID19 #Coronavirus #blacklivesmatter #whitepeople #blackpeople #hatred #love #the60s #the50s #boomer #babyboomer #unity @RealDoctorMike @ZDoggMD #antivaxxers #antivaxx #VaccinesWork // him - WHY? Why can't we all just peacefully agree to disagree but still love each	Vaccine_chatter
111819	OMG, what cry-babies.  What a flimsy excuse this is.  No one will be so sick from the vaccine that he/she can't go to work.  Stop finding excuses not to get the vaccine and/or not to go to work.	Vaccine_chatter
102735	Let this sink in !!Why do you think the left pushes so hard for abortions !! You think that baby gets laid to rest. No think again it then gets used for vaccine and injected into you. Stop baby cruelty	Vaccine_chatter
103096	Why does this whole argument of re-opening States just sound like a GOP False Flag Operation when there is no vaccine for the Coronavirus yet? It's like they are exploiting the stupidity of the average American.	Vaccine_chatter
111219	Mr President, can you just get us a vaccine and stop this childish tweet. It took you forever to take the #COVID19 threat serious and now you're tweeting rubbish. Act like a president of free world and wake up from your slumber please.	Vaccine_chatter
100732	“I hope everyone remembers when they’re getting the COVID-19 (often referred to as the China Virus) Vaccine, that if I wasn’t President, you wouldn’t be getting that beautiful ‘shot’ for 5 years…I hope everyone remembers!”   Donald J Trump@nytimes @WSJ @JoeBiden @VP @Psaki	Vaccine_chatter
104446	@macrepeh The most amazing part is that these are the first vaccines for any coronavirus, PERIOD. It had never been done before, and here they managed it in less than a year.And supposedly the research that went into them provided a massive boost to that against things like cancer too.	Vaccine_chatter
102515	This is the setup.  @realDonaldTrump   here it comes.   The first person...especially first child That dies after taking the vaccine ...even if it was while being hit by a car ....will be blamed on the President rushing the vaccine.    Just watch the Dems	Vaccine_chatter
110283	Even with today's figures, Northern Ireland is twice as bad per capita. And the worst RoI counties right now are Monaghan, Donegal and Louth. Without an all island strategy, repeating lockdowns will be the future again if any Covid variant resistant to the vaccine pops up.	Vaccine_chatter
104460	I just saw my cousin post a story about US Troops being the first to get a supposed COVID-19 vaccine (idk if this is true but it applies to the story) but her post said “thank god my husband got out...” like no bitch he didn’t get out HE WAS DISHONARABLY DISCHARGED 🤣😂	Vaccine_chatter
110784	These same people seem not to realize that we do not have vaccines for ANY, of the past pandemics, not H1N1, not AIDS (which is a Coronavirus). What idiot thinks wearing masks and social distancing is going to go on indefinitely? I still say it all goes away, Nov 4th.	Vaccine_chatter
106657	@talkRADIO Why would i get a vaccine that may compromise my immune system against future viruses for covid-19 that i am 99.7% able to survive or 33% asymptomatic and no illness at all	Vaccine_chatter
111686	So, this is a serious question but it may sound like it isn'tWill anti-vaxxers take the Covid-19 vaccine if they get sick?Or let their kids take it if the kid was sick?	Vaccine_chatter
105035	@MSNBC @drnatalietv A vaccine is not a force field. It only helps the person who received it. It doesn't even guarantee you don't get sick from the coronavirus nor can it measure the severity if you do get sick with symptoms.	Vaccine_chatter
108296	Also I can’t believe this has to be said, but:If you’ve found a way to sign up for the vaccine when you aren’t even high risk- YOU SUCK. People like my mom NEED this more than you WANT it. Please, please, PLEASE let them go first! Be a decent human being in 2021.	Vaccine_chatter
100609	@5StarVictory @DHinDENVER @RelampagoBlanc2 @CathyMD31 @nytimes The MRNA vaccine has been in development for over 30 yrs.. If u don't think Covid19 in &amp; of itself is an active experiment. Think again. Long Covid is a thing, and we are still learning how severe it actually is.	Vaccine_chatter
105829	It’s a brilliant idea and sadly won’t happen in Ontario because doctors here are afraid all other professions are so stupid they’ll inject their own eyeball instead. So only THEY can swab a patient nose or inject a vaccine. #onpoli #cdnpoli	Vaccine_chatter
105157	"I chuckled, until I read this part:""I felt bad for my customers, who told me that they wanted to fulfill their deceased loved ones' wishes to get the Covid-19 vaccine.""Now I'm just sad"	Vaccine_chatter
110954	@Nick_Pye If it ever ends 😡 and aren’t they protected by the Coronavirus Law 🤔. Just like they will be with the vaccine 😡	Vaccine_chatter
102820	@EricTopol @dr_kkjetelina @SubstackInc I'm excited about the pan-coronavirus vaccine and I hope everyone can work together to vaccinate the world when it's available, but I think the vaccine hesitant are going to be extra full of conspiracy theories about a vaccine developed by the government.	Vaccine_chatter
201127	It feels really exciting to have a personal connection to the province's vaccine numbers. My step-dad's 92-year-old mother got her first dose yesterday. 🥳	Self_reports
102307	@jstarhenry @IrishTimes Wondering if the obesity crisis is close to 1,500lbs per person? Yeah, I didn't think so. 😅 oh, they're also deliberately inhaling Peroxide Fumes &amp; Gargling Betadine, so if the coronavirus doesn't get 'em. . . All that to avoided a life saving vaccine. Mind numbing isn't it?!	Vaccine_chatter
111608	@HillaryClinton @CAPAction I am scheduled to get my first dose of the coronavirus vaccine within this month or the next month.	Vaccine_chatter
101593	@channelstv We don’t even need vaccines Invermectin has been found in Australia n it can cure coronavirus in 48hrs	Vaccine_chatter
111026	"@Fr0ggers He said something like ""how come they'll find a vaccine for COVID-19 but not a cure for cancer"" HDFHYGFYSHD I hate him lmaooo"	Vaccine_chatter
103345	@MayorBowser Do you know when residents with chronic disease will start getting there covid-19 vaccine? I've been told that pacientes with epilepsy can get there vaccine in group 6  because it's considered a disease. Is that true?	Vaccine_chatter
109505	@Q13FOX BUT what is her vaccine record? Any flu shots in the last year? Then she will give a false positive for coronavirus. There’s coronavirus in the flu shots of the last two years.	Vaccine_chatter
200375	So thankful to know that my chances of getting smallpox, polio, measles, mumps, tetanus, pneumonia, shingles, COVID-19, etc. are so small!  #takethevaccine	Self_reports
102720	@MaheuxShawn @JackieRombouts I get that you are anti-vaccine. I am obviously pro-vaccine. I freely choose my stance, after learning about coronavirus and the vaccine. You are not going to change my mind and I am not going to change yours. There's really no reason to engage further.	Vaccine_chatter
110847	When they tell people to rush and get the flu shot for winter for protection and health this will cause the second wave. It's a live virus vaccine and will shed. Do not get the flu shot	Vaccine_chatter
100923	Twitter has put multiple triggers on this tweet that aptly describes what the vaccine is and what Pfizer is doing. You can't reply to it, but you can't like it. If that isn't fascism I don't know what else it can be.  #Vaccism	Vaccine_chatter
200043	Had 2nd jab and decidedly jaded.... but worth it! Get in there! 💉😷🤢🤕 #coronavirus #2nddose #vaccine #vaccination	Self_reports
102001	I got my period today and I get my second dose of the  COVID-19 vaccine tomorrow. This should be a fun weekend 🙂	Vaccine_chatter
200742	Any idea where to file a grievance about the wrong first dose date in the certificate? I had my first dose on May 7 at Amma clinic in Chennai but the first dose date is entered as 18 Jun in Vaccine Cert. Wrong entry could affect my second dose date.#Chennai #COVID19	Self_reports
100065	The vaccine wars commence.  #StrongerTogether #FBR @katibug817@whitesell_diane @amprincipe@PeopleDied2Vote@Nikkithegreen@StairClimbLoon@KingRezizt@Farewell2Trump@polarsprite@npsmajor@GrannyLaurel@HunyBadgr1@Latte_Bogan@Biggan4Congress@Eathbound420@aleshadalin	Vaccine_chatter
101619	@daveweiss68 Some of my family got the vaccine. The ones that did said they wouldn't be getting the booster now that more information has come out. I didn't get vaxed. Haven't had Covid-19 either. I'll take my chances on fighting it if I do get it.	Vaccine_chatter
105114	@c23YNWA @linealfury @hharveyy100 @MichaelBensonn Oh no not Roy! Thought you would still be bothering coronavirus and vaccine twitter you helmet 😂	Vaccine_chatter
103400	@Provvas @business When you take a vaccine, it is your natural immune system adapting and giving you protection. Vaccines don't leave any chemicals in your body for protection, nor does it provide its own anti-bodies. Getting a vaccine is the same as getting sick from COVID19 for immune system.	Vaccine_chatter
110947	@JenJJams @IlhanMN How many people lost their jobs during the pandemic and how many Americans are facing eviction? Trump did nothing. He said that he’ll not take responsibility for the spreading of coronavirus. Now he wants to take credit of the vaccine. He did nothing.	Vaccine_chatter
103731	I’m confused.... why don’t people want a coronavirus vaccine? I see all of these people on Facebook saying they won’t get it once it available. Why not? Do y’all believe Big Pharma made this vaccine to mind control us? It’s literally to protect us... Correct me if I’m wrong?	Vaccine_chatter
106757	Sen. Lamar Alexander, chairman of Senate HELP Committee, calls on Trump to allow transition process to begin, especially on not Trump vaccine, it’s #TrumpVirus, big big difference Geraldo #vaccine distributionAlso I don’t think he has #coronavirus yet.	Vaccine_chatter
111554	Since O****d rejected my graduate application I shall similarly reject any Covid-19 vaccine developed by them.	Vaccine_chatter
111718	If there has to be incentives in order to try to get the American people to get the vaccine, then (in my opinion) it is not nor ever has been a serious threat!!!!!!	Vaccine_chatter
110865	Trump is pushing hard for a vaccine; that's all he or any politician can do since so many Americans have stopped social distancing and mask wearing. Getting haircuts, going to bars and parties, protesting. Americans surrendered to Covid-19 out of selfishness and entitlement.	Vaccine_chatter
200446	Yep. If the first one I was offered was J&amp;J I would have my scrub sleeve rolled up over my distal clavicle right quick. #covid19 #coronavirus vaccine	Self_reports
200390	Today I received my second dose of the COVID-19 vaccine .When it becomes available to you, don’t wait — get vaccinated. It's safe, easy, and it saves lives. https://t.co/drthy9VChP	Self_reports
110682	People thinking toilet paper will save them for coronavirus🤦‍♀️. YOU SHOULD BUY INSTEAD GINGER, GARLIC, TURMERIC AND PROPOLIS TO BOOST UP YOUR IMMUNE SYSTEM FOR FIGHTING THE CORONAVIRUS. EVERYONE WAITING FOR A VACCINE BUT THE VACCINE IS GINGER, TURMERIC AND PROPOLIS.	Vaccine_chatter
102990	"@BlazerTx @SoCalValleyGal @BrianCCastrucci There is no ""shot"" for coronavirus.  No one has antibodies because it's a novel virus, no vaccine yet."	Vaccine_chatter
107884	@PhDVoice @PostdocVoice My manuscript on COVID-19 mRNA vaccine nanoparticle delivery has been under review for three months now. I just emailed the editor and I am yet to get a reply. What is the average duration of review?Has anyone had the same experience?	Vaccine_chatter
109877	"@ChriPy_bacon @MUSTDIEmusic @Rumpmeak @eprombeats ""Sorry I refuse to educate myself on how coronavirus works, how vaccines work and how basic human decency works."" Fixed it for ya bud 😉"	Vaccine_chatter
111911	@TFGH is a fantastic NGO working on vaccine equity. If anyone is interested, also consider reaching out to them.	Vaccine_chatter
106809	This is what I am talking about, when national government is so focused on a tree, they forgot to take care of the entire forest. When they talk about ostracizing unvaccinated but they cannot provide vaccines for the entire Filipino!	Vaccine_chatter
107921	Have 🇬🇧 we given this vaccine out already in our Britain? It appears so.. Then most of them are in that age group, due to our government's priority list.. Do we 🇬🇧 need to have a think about this perspective? If there is a merit to their finding, what have we done to 🇬🇧?? ...	Vaccine_chatter
103931	THREAD: Working to find information about COVID-19 vaccines for kids 5-11 in KC today.  Here's what I've found so far (in no particular order).Looks like there is good availability for appointments at Walgreens starting this weekend in select locations.	Vaccine_chatter
105520	The race to find a COVID-19 vaccine is well and truly underway. But will the highest bidder get it first? Where does Australia stand in global rankings? Tonight on @7NewsAustralia	Vaccine_chatter
107709	@MarnixvdBroeke Data from where? And that may well apply to Coronavirus that humans have an immunity to it there are vaccines for. There is a reason that COVID-19 is referred to as a ‘novel’ Coronavirus.	Vaccine_chatter
101861	Sooooo the potus will not work in tandem with the WHO with regard to a vaccine. Now, ask yourselves, WHY WOULD HE NOT WORK TO HELP EVERY SINGLE HUMAN ON EARTH AND TO ERADICATE THIS VIRUS?What kind of person doesn't want to help humanity?!	Vaccine_chatter
103157	@sneakyjuror @ChiMizzouLA @lapublichealth Is polio caused by a coronavirus? No? Then I'm not sure what use there is in comparing vaccine efficacy between viruses with different transmissibility rates. Are flu vaccines not vaccines because they don't work as well as polio vaccines? I'm not sure what your point is.	Vaccine_chatter
105758	@d57heinz @real_defender @JoeBiden 40% - 70% of the population is going to get Coronavirus.Hopefully a vaccine soon.5+ million recovered 🇺🇸The vast majority of people don’t get very sick from coronavirus.Of those that do get really sick, FDA approved drugs/treatments are available.	Vaccine_chatter
106008	@HeidiGiokos #Fraud and #CORRUPTION like this preventing my parents who are 77 and 72 from getting #COVID19 vaccine. Registered both my parents, mum got her voucher last week Thurs and dad is still waiting for his. @Clicks_SA Sunninghill claim no vaccines since Thurs	Vaccine_chatter
102473	@TowNalitz @TheRightMelissa The coronavirus vaccine will be available before the stupid vaccine. You can’t reason with stupid.	Vaccine_chatter
200181	Good afternoon all my twitterling fuckers, fuckees, virgin club cardholders, lovely lesbians, Covid19 conspiracy theorists, antivaccers and vaccine refusers! How the fuck are all of ya on this Wednesday?	Self_reports
